ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Temperature
17050,SL25,"DSM 13575, JCM 11235",1,Petrotoga sibirica,1122956.3,55
,,,,,156202.3,
,,,,,2756170166,
,,,,,GCA_002924625,
,,,,,GCA_004366085,
17648,"EPRHB-8, HB-8","DSM 24425, JCM 17384",1,Phorcysia thermohydrogeniphila,2728369737,65-80
,,,,,936138.7,75
,,,,,GCA_004339575,
140486,P03D4,"KCTC 52365, MCCC 1K03200, CGMCC 1.15764, JCM 31445",1,Photobacterium alginatilyticum,2905545480,Oct-50
,,,,,GCA_009910675,
169324,S29,"DSM 27342, KACC 17598",1,Phytobacter palmae,FONB00000000.1,50
,,,,,GCA_900112785,
11900,,"DSM 9789, JCM 10054, KAW 2/2, ATCC 700036",1,Picrophilus oshimae,1122961.3,55
,,,,,2579779151,
,,,,,GCA_900176435,
11901,,"DSM 9790, JCM 10055, KAW 2/3, NBRC 100828",0,Picrophilus oshimae,263820.9,55
,,,,,638154512,
,,,,,GCA_000008265,
1544,RBU1-1,"DSM 21622, JCM 13188, PCU 270, TISTR 1571, CIP 109653",1,Piscibacillus salipiscarius,1294022.5,15-48
,,,,,2675903365,
,,,,,GCA_001311865,
134050,"P8, IMER 00624","KACC 16581, NBRC 108858, DSM 111729",1,Planifilum composti,2784132152,50-75
,,,,,,55
,,,,,,60
16752,H0165,"DSM 44946, ATCC BAA-969, JCM 12507, BCRC 16827",1,Planifilum fimeticola,201975.3,50-65
,,,,,2728369512,55
,,,,,GCA_003001905,59
,,,,,,60
16751,500275,"DSM 44945, ATCC BAA-970, JCM 12508, BCRC 16828",1,Planifilum fulgidum,201973.5,50-67
,,,,,2615840724,60
,,,,,GCA_900113175,62.5
134218,LA5,"CCTCC AA 206002, KCTC 13052, DSM 45664",1,Planifilum yunnanense,2784132149,50-75
,,,,,,65
133878,JIR-001,"JCM 18147, CECT 8074, BCC 72032, NBRC 109429",1,Polycladomyces abyssicola,1125966.3,55
,,,,,GCA_018326425,55-73
,,,,,,57.5
158465,,"DSM 45973, YIM 121212, CCTCC AA 2013011",1,Prauserella flavalba,1477506.3,20-55
,,,,,2865225150,
,,,,,GCA_003202235,
,,,,,MASU00000000,
1244,7.101,"DSM 16467, KCTC 3914, BR 030, CIP 110015",1,Priestia koreensis,2648501744,15-48
,,,,,284581.3,
,,,,,GCA_001274935,
17150,"KS, KS-SP4I6","DSM 15287, ATCC BAA-665",1,Propionispora hippei,1123003.3,20-50
,,,,,2585428088,
,,,,,GCA_900141835,
18078,GW,"DSM 21650, CGMCC 1.5055, JCM 14574",1,Proteiniborus ethanoligenes,2599185206,20-48
,,,,,415015.4,
,,,,,GCA_900107485,
2872,D3RC-2,"DSM 24773, CGMCC 1.5058, JCM 14817, KCTC 15188",1,Proteiniclasticum ruminis,1410668.3,24-46
,,,,,2561511080,
,,,,,2675903137,
,,,,,398199.5,
,,,,,GCA_000701905,
,,,,,GCA_900099635,
1208,mcha2343,"DSM 14890, CIP 108363, LMG 19507",1,Pseudalkalibacillus decolorationis,GCA_024609785,55
1226,SW-72,"DSM 16206, JCM 11807, KCCM 41641, CIP 108441, LMG 24749",1,Pseudalkalibacillus hwajinpoensis,GCA_029277305,55
7480,,"DSM 23821, CCUG 58142, KCTC 22691, CAU 59",1,Pseudoclavibacter chungangensis,2857404025,Apr-50
,,,,,587635.3,
,,,,,587635.4,
,,,,,GCA_008831135,
,,,,,GCA_013410545,
132433,,"DSM 29943, CGMCC 1.15081, KCTC 39112, EGI 60007, JCM 30633",1,Pseudoclavibacter endophyticus,1778590.4,Oct-60
,,,,,GCA_008831085,
,,,,,GCA_014640595,
12800,,"DSM 50071, ATCC 10145, ICPB 2523, NCIB 8295, NCTC 10332, NRRL B-771, WDCM 00024, JCM 5962, BCRC 10944, CCEB 481, CCM 1960, CCUG 28447, CCUG 551, CECT 110, CGMCC 1.1785, CIP 100720, IAM 1514, IFO 12689, IFO 3756, KCTC 1750, LMG 1242, NBRC 12689, NBRC 3756, NCDO 1369, NCIMB 8295, NCPPB 1965, IMET 10403, CCM 481, VKM B588, CIP 63.52",1,Pseudomonas aeruginosa,1123015.3,47
,,,,,1123015.5,
,,,,,1236528.3,
,,,,,2568526011,
,,,,,2636415941,
,,,,,2667527464,
,,,,,2667527847,
,,,,,287.10003,
,,,,,287.11067,
,,,,,287.1725,
133985,CC-CY503,"BCRC 80437, JCM 18415",1,Halopseudomonas formosensis,1002526.5,20-50
,,,,,2663762775,
,,,,,GCA_900115905,
13075,CM3,"CCUG 54623, DSM 14292, KCTC 12117, LMG 21284, CIP 107795",1,Pseudomonas thermotolerans,1123021.3,25-55
,,,,,2521172647,50
,,,,,GCA_000364625,
13359,,"DSM 43832, ATCC 19285, CBS 277.66, IAM 14290, JCM 3095, NCIB 10079, BCRC 12539, CGMCC 4.1303, IFO 15559, KCTC 9151, NBRC 15559, NCIMB 10079, NRRL B-1978, VKM Ac-896",1,Pseudonocardia thermophila,1848.4,50
,,,,,2700988696,
,,,,,GCA_900142365,
134212,SW-255,"KCTC 12737, JCM 13603, DSM 110540, CECT 7680, CGMCC 1.7689, CIP 109548",1,Pseudoruegeria aquimaris,2890612611,15-49
,,,,,393663.4,
,,,,,GCA_900172235,
17065,,"DSM 9442, ATCC 51869, NBRC 107921, NCIMB 13424, SEBR 6459",1,Pseudothermotoga elfii,1123383.3,65
,,,,,1219083.7,
,,,,,2558309103,
,,,,,2558309118,
,,,,,GCA_000504085,
,,,,,GCA_000621345,
17067,,"DSM 11164, NBRC 106472, SEBR 7054",1,Pseudothermotoga hypogea,1123384.3,70
,,,,,1123384.7,
,,,,,1219084.8,
,,,,,2558309119,
,,,,,2565956526,
,,,,,GCA_000504105,
,,,,,GCA_000711815,
,,,,,GCA_000816145,
17070,TMO,"DSM 14385, ATCC BAA-301, NBRC 107922",1,Pseudothermotoga lettingae,641228511,65
,,,,,GCA_000017865,
17063,LA3,"DSM 5069, NBRC 107925",1,Pseudothermotoga thermarum,2503508007,70
,,,,,688269.3,
,,,,,GCA_000217815,
17510,CB-226,"DSM 22914, ATCC BAA-404, BCRC 17172, CCUG 48041, CIP 108059, CCRC 17172",1,Pseudoxanthomonas taiwanensis,176598.4,50
,,,,,2574179701,
,,,,,GCA_010093135,
23028,,"DSM 19858, JCM 11733, KCTC 22016, KMM 3531, CECT 7618",1,Pseudozobellia thermophila,192903.4,Apr-49
,,,,,2622736519,
,,,,,GCA_900141855,
1566,"68E3, 68000","DSM 11713, ATCC BAA-796, CIP 107791, NCIMB 13837",1,Psychrobacillus psychrodurans,126157.3,55
,,,,,2675903167,
,,,,,GCA_027563345,
,,,,,GCA_900114885,
1568,3H1,"DSM 11706, CIP 107792, NCIMB 13838",1,Psychrobacillus psychrotolerans,126156.3,55
,,,,,2687453787,
,,,,,GCA_900115805,
168046,I-STPP5b,"LMG 30301, CIP 111410, CCM 8799, CCM 8799T, LMG 30301T",1,Psychrobacter pygoscelis,GCA_004335015,50
,,,,,RQRU00000000,
159736,T8,"CGMCC 1.15924, KCTC 333888",1,Pueribacillus theae,2831647163,20-60
,,,,,GCA_003097615,
133210,7578-24,"CGMCC 1.15371, JCM 31236",1,Pullulanibacillus camelliae,1707096.3,20-50
,,,,,GCA_014642655,
24774,K22,"DSM 25857, ICMP 18710",1,Pyrinomonas methylaliphatogenes,2545824503,60
,,,,,2645727641,
,,,,,454194.3,
,,,,,GCA_000820845,
17026,IM2,"DSM 7523, JCM 9630, ATCC 51768, NBRC 100827",1,Pyrobaculum aerophilum,178306.9,95
,,,,,638154513,98
,,,,,GCA_000007225,
17028,PZ6*,"DSM 13514, JCM 11321, ATCC 700994",1,Pyrobaculum arsenaticum,340102.8,95
,,,,,640427135,
,,,,,GCA_000016385,
17029,VA1,"DSM 21063, JCM 11548",1,Pyrobaculum calidifontis,410359.14,90
,,,,,640069326,
,,,,,GCA_000015805,
130743,1860,"DSM 28942, VKM B-2856",1,Pyrobaculum ferrireducens,2511231117,90
,,,,,GCA_000234805,
17024,GEO3,"DSM 4184, JCM 9189",1,Pyrobaculum islandicum,384616.1,95
,,,,,639633053,
,,,,,GCA_000015205,
17030,V24Sta,"DSM 2338, JCM 9278, NBRC 100436",1,Pyrobaculum neutrophilum,444157.8,80
,,,,,641522657,85
,,,,,GCA_000019805,
17027,TE7,"DSM 13380, JCM 10595",1,Pyrobaculum oguniense,2512047039,90
,,,,,698757.19,
,,,,,698757.2,
,,,,,GCA_000247545,
162185,,JCM 18155,1,Pyrococcus abyssi,GCA_000195935,95
16859,GE5,"DSM 25543, CNCM I-1302",0,Pyrococcus abyssi,272844.11,90
,,,,,272844.15,
,,,,,638154514,
16854,Vc 1,"DSM 3638, ATCC 43587, JCM 8422, CGMCC 1.2516",1,Pyrococcus furiosus,186497.12,95
,,,,,186497.32,97
,,,,,638154515,
,,,,,GCA_000007305,
,,,,,GCA_008245085,
16857,OT-3,"DSM 12428, JCM 9974, NBRC 100139",1,Pyrococcus horikoshii,GCA_000011105,95
132578,Souchothèque de Bretagne BG1337,"DSM 101590, NCB 100",1,Pyrococcus kukulkanii,1609559.3,100
,,,,,2687453501,105
,,,,,GCA_001577775,70-112
139929,St04,DSM 27235,0,Pyrococcus sp.,1183377.7,95
,,,,,2521172719,
,,,,,GCA_000263735,
161812,,JCM 16557,1,Pyrococcus yayanosii,GCA_000215995,98
132610,Su06,"DSM 28599, ATCC BAA-2559",1,Pyrodictium delaneyi,2773858058,82-97
,,,,,GCA_001412615,90
,,,,,,90-92
13526,PL-19,"DSM 2709, JCM 9393, NBRC 100438",1,Pyrodictium occultum,2309.8,95
,,,,,GCA_001462395,97
13523,1A,"DSM 11204, JCM 17356",1,Pyrolobus fumarii,2505679005,103
,,,,,694429.7,
,,,,,GCA_000223395,
158700,SPSPC-11,"CECT 9012, LMG 29233",1,Raineya orbicola,2786546755,35-60
,,,,,GCA_002843425,50
24684,,"DSM 25897, CCTCC AB 2012062, YIM 77974",1,Rehaibacterium terrae,1341696.3,30-55
,,,,,2861651007,
,,,,,GCA_014202935,
140034,"E407-8, E407.8","DSM 22401, CCTCC AB 209089, KACC 14030, CCTCC AB 20908",1,Rheinheimera nanhaiensis,2531839457,Oct-48
,,,,,562729.3,
,,,,,GCA_000296695,
168385,,"KCTC 72354, CGMCC 1.16876, SYSU G03088",1,Tabrizicola flagellata,GCA_008271465,28-50
,,,,,VMDU00000000,
133122,JZ3C29,"MCCC 1H00131, KCTC 52046, JCM 31413",1,Rhodohalobacter halophilus,2751185588,20-50
,,,,,GCA_001715195,
1825,TUT3520,"DSM 9987, ATCC 49414, NBRC 104267",1,Rhodoplanes tepidamans,2926575101,25-46
,,,,,GCA_028550555,
133803,JA575,"NBRC 108862, KCTC 15143",1,Rhodopseudomonas pentothenatexigens,GCA_003385925,25-50
,,,,,GCA_900218015,
133804,JA576,"NBRC 108863, KCTC 15144",1,Rhodopseudomonas thermotolerans,2740891859,25-60
,,,,,999700.3,
,,,,,GCA_003387125,
17792,R-10,"DSM 4252, ATCC 43812",1,Rhodothermus marinus,518766.26,65
,,,,,518766.7,
,,,,,646311949,
,,,,,GCA_000024845,
17794,OKD7,"DSM 12399, JCM 9785, CGMCC 1.3047",0,Rhodothermus marinus,1295135.3,70
,,,,,2728369716,
,,,,,GCA_001312245,
164442,,JCM 33045,0,Rhodothermus marinus,GCA_009936255,65
164443,,JCM 33046,0,Rhodothermus marinus,GCA_009936275,65
17795,2037 Souchothèque de Bretagne,"DSM 22212, JCM 15944, PRI 2902",1,Rhodothermus profundi,2622736637,55-80
,,,,,633813.3,70
,,,,,GCA_900142415,
23713,8-4-E13,"DSM 23948, LMG 27602",1,Anoxybacillus andreesenii,2926493430,20-50
1194,171544,"DSM 13140, CIP 106295, NCIMB 13601, JCM 12213",1,Robertmurraya siralis,77777.5,55
,,,,,GCA_005502275,
2416,HLO8,"DSM 13941, JCM 11240, NBRC 100045",1,Roseiflexus castenholzii,383372.6,45.0-55.0
,,,,,640753047,48
,,,,,GCA_000017805,50
,,,,,,50
164246,,"JCM 32374, KCCM 43267, MEBiC 09517",1,Roseithermus sacchariphilus,2026787.5,35-59
,,,,,GCA_003285105,55
158669,N53,"MCCC 1H00200, KCTC 52886",1,Roseovarius salinarum,2837136897,50
,,,,,GCA_002834145,55
1225,TF-12,"DSM 16205, JCM 11545, KCCM 41589, CIP 108136",1,Rossellomorea aquimaris,GCA_001648555,55
1224,TF-11,"DSM 16204, JCM 11544, KCCM 41588, CIP 108135",1,Rossellomorea marisflavi,189381.12,Oct-47
,,,,,2645727550,55
,,,,,GCA_001274775,>48
1258,15-1,"DSM 18898, CIP 108672, HSCC 1663, JCM 11124, NRIC 0531, NRRL B-23890, BCRC 80102, LMG 24742, NBRC 101237",1,Rossellomorea vietnamensis,1349757.3,55
,,,,,2731957668,
,,,,,GCA_001591825,
132581,140917-MRSA-09,"DSM 102816, CCM 8669, LMG 29446, JCM 31759, CIP 111029",1,Rothia aerolata,1812262.3,50
,,,,,GCA_014635585,
13774,"C-lvkR2A-2, C-lvk-R2A-2","DSM 16684, CCUG 51817, HAMBI 2421, CIP 109278",1,Rubellimicrobium thermophilum,1123069.3,45-52
,,,,,2521172529,
,,,,,GCA_000442315,
62,H-8,"DSM 14296, ATCC BAA-385",1,Rubritepida flocculans,1123072.3,50
,,,,,2524614851,
,,,,,GCA_000425365,
14035,P-1,"DSM 5868, ATCC 51242, DSM 46359, IAM 12072, JCM 2153, BCRC 17324, CIP 106991, IFO 14777, IMET 11468, NBRC 14777, NCIMB 12766, VKM Ac-1989",1,Rubrobacter radiotolerans,2505679031,45-50
,,,,,643560.4,
,,,,,GCA_900175965,
14036,PRD-1,"DSM 9941, IFO 16129, NBRC 16129, JCM 11954, CIP 105412, NBRC 100952",1,Rubrobacter xylanophilus,266117.1,40-70
,,,,,266117.34,45-55
,,,,,637000248,50
,,,,,GCA_000014185,60
,,,,,GCA_019448335,
24505,CC-GIMAT-2,"DSM 23285, CCM 7758, CCUG 59209, DSM 104504, DSM 29341, LMG 25539",1,Ruegeria intermedia,2695420938,15-55
,,,,,996115.4,
,,,,,GCA_900129345,
158547,ZGT118,"JCM 19519, ACCC 19862",1,Ruegeria marisrubri,1685379.3,20-50
,,,,,2724679120,
,,,,,GCA_001507595,
2760,H10,"DSM 5812, ATCC 35319, JCM 6584",1,Ruminiclostridium cellulolyticum,394503.7,50
,,,,,643348528,
,,,,,GCA_000022065,
18131,1446,"DSM 15030, JCM 11075, NBRC 101231, NRRL NRS-1691, CIP 107434, DSM 7260, KCTC 13923",1,Rummeliibacillus pycnus,101070.3,55
,,,,,2890201742,
,,,,,GCA_002884495,
1390,657,"DSM 4749, ATCC 43125, CCM 3586",1,Saccharococcus thermophilus,2824486690,50
,,,,,29396.3,
,,,,,GCA_011761475,
158656,HS-3,"JCM 32116, InaCC Ar80",1,Saccharolobus caldissimus,1702097.3,65-93
,,,,,GCA_020886315,85
16654,B12,"DSM 5389, ATCC 51178, JCM 8931, IFO 15437, NBRC 15437",1,Saccharolobus shibatae,523848.4,75
,,,,,GCA_019175345,
16650,P1,"DSM 1616, ATCC 35091, JCM 8930, IFO 15158, IFO 15331, NBRC 15158, NBRC 15331",1,Saccharolobus solfataricus,GCA_900079115,70
,,,,,,80
16651,P2,"DSM 1617, JCM 11322, ATCC 35092",0,Saccharolobus solfataricus,638154518,70
,,,,,GCA_000007005,
163905,,JCM 30930,0,Saccharolobus solfataricus,GCA_000968435,80
13416,,"DSM 43671, ATCC 33517, IFO 15919, IMET 9677, INMI 632, JCM 3315, KCC A-0315, NBRC 15919, VKM A-802, CGMCC 4.1335, KACC 20067, KCTC 9156, VKM Ac-802",0,Saccharomonospora viridis,1852.3,50
,,,,,1852.4,
,,,,,2606217201,
,,,,,2636415513,
,,,,,GCA_000787535,
,,,,,GCA_900115515,
13441,,"DSM 43747, ATCC 33515, BKM A-810, INMI 683, KCC A-0057, VKM A-810, VKM Ac-810, JCM 3057, CGMCC 4.1362, IFM 0101, IFM 10562, IFM 1130, IFO 12464, IMSNU 20125, KACC 20055, KCTC 9487, MTCC 1547, NBRC 12464, NCIMB 12296, NRRL B-16280",1,Saccharopolyspora rectivirgula,1283279.3,50
,,,,,2579778685,55
,,,,,GCA_000497205,
13437,A 94,"DSM 43113, ATCC 15347, CBS 100.63, CUB 134, ETH 31520, JCM 3099, KCC A-0099, NCIB 9984, BCRC 13418, CCM 3263, CCUG 15939, CCUG 4911, CECT 3218, CECT 3223, CMI 104402, IFO 12991, IMET 9545, MTCC 266, NBIMCC 1473, NBRC 12991, NCIMB 9984, NRRL B-8014, PCM 2250, VTT E-81130",0,Saccharopolyspora rectivirgula,2609460237,55
,,,,,28042.5,
,,,,,GCA_000710755,
132513,T3,"DSM 46801, CGMCC 4.7206, JCM 33044",1,Saccharopolyspora subtropica,1530170.3,25-60
,,,,,GCA_014646075,37-50
24542,YIM-Y25,"DSM 19800, KCTC 22169, CCTCC AA 207033, UCCCB26",1,Saccharospirillum salsuginis,418750.3,15-50
,,,,,GCA_014651855,50
140592,JZ3C34,"KCTC 52047, MCCC 1K02288",1,Salibacter halophilus,1803916.3,20-50
,,,,,2614160.3,
,,,,,2886991845,
,,,,,GCA_008806325,
1830,SL014B-41A4,"DSM 22962, CGMCC 1.9161",1,Salinarimonas ramus,690164.3,Apr-50
,,,,,GCA_014645695,
134051,J4,"CGMCC 1.12331, JCM 18732",1,Salinibacillus xinjiangensis,GCA_009649735,25-50
140643,YJ-50-S2,"JCM 30033, CGMCC 1.12572",1,Salinigranum salinum,GCA_009176545,25-50
5734,BH206,"DSM 19287, KCTC 12883",1,Salinimicrobium xinjiangense,1123235.4,Oct-48
,,,,,2524023136,
,,,,,GCA_000423585,
158814,ZS-35-S2,"CGMCC 1.12551, JCM 30036",1,Salinirubellus salinus,GCA_025231485,25-50
17246,ND1-1,"DSM 26187, JCM 14472, PCU 301, TISTR 1810",1,Salinivibrio siamensis,2791354968,Oct-47
,,,,,GCA_001996005,
1120,"PN 105, AC 13","DSM 8721, ATCC 700163, CIP 105302",1,Salipaludibacillus agaradhaerens,2890278133,55
,,,,,76935.4,
,,,,,GCA_002019735,
141051,,"KCTC 4228T, CGMCC 1.15824, DSM 101065, KCTC 4228, YIM 93745, JCM 17436",1,Saliphagus infecundisoli,GCA_020177375,25-50
1546,CVS-14,"DSM 19612, CIP 108577, LMG 22839",1,Salirhabdus euzebyi,2861401915,15-50
,,,,,394506.4,
,,,,,GCA_014207435,
17797,S4-4,"DSM 21114, CECT 7354",1,Salisaeta longa,1089550.3,25-50
,,,,,2517093009,37-46
,,,,,GCA_000419585,
1571,halo-2,"DSM 26530, CGMCC 1.7654, NBRC 104935",1,Salisediminibacterium halotolerans,2684623023,18-50
,,,,,2786546144,
,,,,,517425.3,
,,,,,517425.4,
,,,,,517425.5,
,,,,,GCA_003814815,
,,,,,GCA_007988985,
,,,,,GCA_007993825,
1548,CH9d,"DSM 18087, CCM 7365, CECT 7154, CGMCC 1.6287",1,Salsuginibacillus kocurii,1123239.3,20-50
,,,,,2517572235,
,,,,,GCA_000377705,
599,"1, BAI","CCUG 28517, NRRL B-14310, DSM 1046, ATCC 29788, CCM 2849, CIP R925, JCM 12210, BCRC 15923, BCRC 16018, CIP 77.28, HAMBI 1884, IFO 15712, KCTC 3447, LMG 9581, NBRC 15712, NCCB 93150, NCIMB 11859, NRRL B-14522",1,Schinkia azotoformans,1131731.3,42-46
,,,,,2524023181,
,,,,,GCA_000307855,
2995,"R-16654, K14","DSM 15344, LMG 21644, CCUG 50333",1,Caldimonas thermodepolymerans,215580.3,50
,,,,,215580.4,
,,,,,215580.7,
,,,,,2770939503,
,,,,,2832556195,
,,,,,GCA_002933415,
,,,,,GCA_003349825,
,,,,,GCA_015476235,
2994,N2-680,"DSM 15264, LMG 21760",0,Caldimonas thermodepolymerans,215580.6,50
,,,,,2795385458,
,,,,,GCA_004342465,
,,,,,GCA_026057715,
133011,ZQ18-1,"DSM 28236, CICC 10824",1,Scopulibacillus daqui,1469162.3,20-60
,,,,,2901206664,50
,,,,,GCA_016908855,55
1555,EN8d,"DSM 18088, CCM 7364, CECT 7148, CGMCC 1.6199",1,Sediminibacillus halophilus,2675902964,15-55
,,,,,482461.3,
,,,,,GCA_900103695,
140907,F23,"JCM 19771, CGMCC 1.12785, MCCC 1A09945",1,Sediminivirga luteola,1774748.3,Apr-55
,,,,,GCA_014639315,
,,,,,GCA_021729215,
17166,WG,"DSM 23594, CGMCC 1.5073, JCM 15470, KCTC 15154",1,Selenomonas bovis,1123250.4,27-46
,,,,,2518645620,
,,,,,GCA_000381005,
132393,,"DSM 103502, BR 72, KCTC 15479, JCM 30749",1,Sellimonas intestinalis,GCA_001280875,50
1127,"PN 23, C 360","DSM 8716, ATCC 700160, CIP 104718, NCIB 10309, CCUG 47262, NCIMB 10309, LMG 17945",1,Shouchella clausii,2811995369,55
,,,,,79880.14,
,,,,,GCA_002250115,
1259,K11,"DSM 18940, CIP 108751, JCM 12663, NCIMB 14023",1,Shouchella oshimensis,290588.4,55
,,,,,GCA_002019765,
1234,,"DSM 16117, ATCC BAA-965, CIP 108678, PAT 05",1,Shouchella patagoniensis,228576.3,55
,,,,,2916853388,
,,,,,GCA_002019705,
1220,R-6540,"DSM 16013, CIP 108820, LMG 22081",1,Siminovitchia farraginis,254757.3,22-55
,,,,,GCA_001439965,
1221,R-7190,"DSM 16014, CIP 108821, LMG 22080",1,Siminovitchia fordii,1121090.3,55
,,,,,2517572148,
,,,,,GCA_000374565,
1219,R-6514,"DSM 16012, CIP 108822, LMG 22079",1,Siminovitchia fortis,254758.3,22-55
,,,,,2916908848,
,,,,,GCA_003605365,
133982,SgZ-10,"CCTCC AB 2012110, KACC 16873, DSM 105453",1,Siminovitchia thermophila,1245522.3,25-70
,,,,,2901283257,50
,,,,,GCA_016909185,
18124,HR3-23,"DSM 12223, MTCC 10789, ATCC BAA-269, CIP 106059",1,Solibacillus silvestris,2684623075,55
,,,,,76853.3,
14090,S 6022,"DSM 20745, ATCC 49802",1,Sphaerobacter thermophilus,479434.6,40-65
,,,,,646311953,55
,,,,,GCA_000024985,
14323,Z-1203,"DSM 6578, ATCC 700085",1,Spirochaeta thermophila,2506381022,65
,,,,,869211.3,
,,,,,GCA_000184345,
14322,RI 19.B1,"DSM 6192, ATCC 49972",0,Spirochaeta thermophila,648028053,65
,,,,,665571.4,
,,,,,GCA_000147075,
133204,GD201205,"CICC 23867, KCTC 15488",1,Sporolactobacillus pectinivorans,2791354945,45-50
,,,,,GCA_002802965,
17205,AeG,"DSM 23256, JCM 15556, KCTC 5668",1,Sporolituus thermophilus,1123285.3,45-60
,,,,,2599185233,50
,,,,,GCA_900102435,55
2873,SOL3f37,"DSM 21485, JCM 15487, KCTC 15135",1,Sporosalibacterium faouarense,GCA_016765695,20-48
158479,,"DSM 106793, CGMCC 1.15879, SCSIO 07575",1,Staphylospora marina,GCA_003856495,37-60
,,,,,,55
,,,,,,55-60
4203,P8,"DSM 12710, JCM 10830",1,Staphylothermus hellenicus,591019.7,70-90
,,,,,646564573,85
,,,,,GCA_000092465,
4201,F1,"DSM 3639, JCM 9404, ATCC 43588",1,Staphylothermus marinus,399550.11,88
,,,,,640069332,90
,,,,,GCA_000015945,
24259,12A09,"DSM 45927, CCTCC AB 2013140, KCTC 29145",1,Streptomonospora nanhaiensis,1323731.3,Oct-50
,,,,,2856464816,
,,,,,GCA_013410565,
,,,,,GCA_026642255,
140641,RC1832,"JCM 30611, KCTC 29696), KCTC 29696",1,Streptomyces chitinivorans,GCA_029846675,50
132826,G25,"DSM 101878, LMG 29545, NCCB 100603",1,Streptomyces jeddahensis,2744054525,50
,,,,,GCA_001642995,
16434,R97,"DSM 41901, CGMCC 4.3519, JCM 15480",1,Streptomyces radiopugnans,2663762755,20-50
,,,,,403935.4,
,,,,,GCA_900110735,
157895,,"DSM 106196, NCCB 100637, MBT 76",1,Streptomyces roseifaciens,GCA_001445655,20-50
130979,H1,DSM 100164,0,Streptomyces thermoautotrophicus,2663763332,55
16049,R-77,"DSM 40443, ATCC 19283, CBS 278.66, CBS 688.72, IFO 13387, ISP 5443, NBRC 13387, RIA 1348, JCM 4337, BCRC 12493, BCRC 12639, CGMCC 4.1471, HAMBI 1006, HUT 6604, IFO 13905, IMET 43353, JCM 4843, LMG 14943, LMG 19359, NBRC 13905, NCIMB 10076, NRRL B-12374, VKM Ac-1857, VTT E-991428",1,Streptomyces thermoviolaceus subsp. thermoviolaceus,66860.3,50
,,,,,66860.4,
,,,,,GCA_012034235,
,,,,,GCA_014650975,
16051,R 10,"DSM 40444, ATCC 19284, CBS 276.66, CBS 643.69, IFO 13089, IFO 16607, ISP 5444, KCC S-0240, KCC S-0520, NBRC 13089, NBRC 16607, RIA 1281, JCM 4338, ATCC 25501, BCRC 12488, BCRC 12638, CGMCC 4.1455, HUT 6605, IFO 16615, JCM 4520, KACC 20092, KCTC 19949, LMG 19342, MTCC 1822, NBRC 16615, NCIMB 10078, NRRL B-12375, VKM Ac-1745",1,Streptomyces thermovulgaris,GCA_002155915,50
140496,CPB1-1,"JCM 18519, PCU 343, TISTR 2344, DSM 111120",1,Streptomyces verrucosisporus,GCA_017114865,50
16648,FC6,"DSM 6296, JCM 9021",1,Stygiolobus azoricus,GCA_009729035,80
18034,AT-1 (=1A),"DSM 9293, VKM B-1269",1,Sulfobacillus thermosulfidooxidans,2506210005,50
,,,,,929705.9,
,,,,,GCA_900176145,
18037,Kr1,"DSM 17362, VKM B-2339",1,Sulfobacillus thermotolerans,GCA_002951815,20-60
140590,HS-1,"InaCC Ar79, JCM 31740",1,Sulfodiicoccus acidiphilus,1670455.11,50-70
,,,,,1670455.8,65-70
,,,,,2788499800,68
,,,,,GCA_003967175,
,,,,,GCA_014648235,
16649,98-3,"DSM 639, ATCC 33909, NCIMB 11770, JCM 8929, IFO 15157, NBRC 15157",1,Sulfolobus acidocaldarius,330779.12,70
,,,,,638154517,
,,,,,GCA_000012285,
,,,,,GCA_028472365,
165989,,"JCM 9063, IFO 15159, NBRC 15159",0,Sulfolobus acidocaldarius,GCA_000340315,75
16655,,"DSM 6482, Kra 23, JCM 9184, NBRC 15436, IFO 15436",1,Sulfuracidifex metallicus,2681813032,65
,,,,,523847.5,
,,,,,GCA_001316045,
,,,,,GCA_009729515,
159028,IC-006,"DSM 104736, JCM 16833",1,Sulfuracidifex tepidarius,1294262.3,60
,,,,,1294262.8,65
,,,,,2681813019,
,,,,,GCA_001316085,
,,,,,GCA_008326425,
161876,,JCM 16834,0,Sulfuracidifex tepidarius,2173830.3,60
,,,,,GCA_008326385,
519,AZ-Fu1,"DSM 15241, OCM 825",1,Sulfurihydrogenibium azorense,204536.4,50-73
,,,,,643692050,68
,,,,,GCA_000021545,70
518,,"DSM 15120, ATCC BAA-562, JCM 11477, HGMK 1",1,Sulfurihydrogenibium subterraneum,1123325.3,60
,,,,,2558860995,62
,,,,,GCA_000619805,
161262,,"JCM 12773, OCM 840",1,Sulfurihydrogenibium yellowstonense,GCA_000173615,70
16639,TA-1,"DSM 12421, IFO 15161, JCM 9065, NBRC 15161",1,Sulfurisphaera ohwakuensis,2861352127,75
,,,,,GCA_009729055,
,,,,,GCA_014202105,
16656,7,"DSM 16993, JCM 10545, NBRC 100140, BCRC AR10039",1,Sulfurisphaera tokodaii,638154519,75
,,,,,GCA_000011205,
140281,J1A,"DSM 103923, NBRC 112474",1,Sulfuritortus calidifontis,1914471.4,15-48
,,,,,2784746784,
,,,,,2836985240,
,,,,,GCA_003967275,
,,,,,GCA_004346085,
140422,JG42,"DSM 104776, NBRC 112696",1,Sulfurivermis fontis,2837194640,25-50
